Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_(District),Local_Authority_(Highway),1st_Road_Class,1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,2nd_Road_Class,2nd_Road_Number,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location
2012950006248,334010,670620,-3.057588,55.924154,95,3,2,1,07/11/2012,4,14:20:00,921,S12000010,3,1,7,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,
2012950006253,300060,661790,-3.597424,55.838987,95,3,2,1,07/11/2012,4,17:00:00,940,S12000040,3,704,6,30,0,-1,-1,0,0,0,6,1,1,0,0,2,1,
2012950006256,336650,671990,-3.01567,55.936817,95,3,2,1,07/11/2012,4,20:15:00,921,S12000010,6,0,6,20,3,4,6,0,0,5,1,1,2,0,0,1,1,
2012950006260,320960,675600,-3.267833,55.966919,95,3,1,1,07/11/2012,4,16:32:00,923,S12000036,6,0,6,30,3,4,6,0,0,4,1,2,2,0,0,1,2,
2012950006261,363110,645020,-2.588465,55.697264,95,3,1,1,07/11/2012,4,22:24:00,914,S12000026,3,6089,6,60,0,-1,-1,0,0,0,1,8,2,0,0,2,1,
2012950006263,327630,675100,-3.160867,55.96348,95,3,2,1,07/11/2012,4,08:45:00,923,S12000036,6,0,6,30,3,4,6,0,0,5,1,1,1,0,0,1,1,
2012950006264,320070,670860,-3.280681,55.924193,95,3,2,1,07/11/2012,4,21:00:00,923,S12000036,3,71,3,40,1,4,6,0,0,0,4,5,2,0,0,1,1,
2012950006265,362400,677440,-2.604262,55.98849,95,3,1,1,08/11/2012,5,06:55:00,921,S12000010,3,1,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,
2012950006279,315640,672340,-3.352015,55.93673,95,3,3,1,08/11/2012,5,17:15:00,923,S12000036,3,8,3,70,0,-1,-1,0,0,0,4,1,1,0,0,2,1,
2012950006286,350390,614680,-2.785362,55.423533,95,3,1,1,02/11/2012,6,16:20:00,914,S12000026,6,0,6,30,0,-1,-1,0,0,0,4,9,2,0,0,1,2,
2012950006288,319590,671440,-3.288533,55.929323,95,3,2,1,08/11/2012,5,11:05:00,923,S12000036,6,0,6,30,1,4,6,0,0,0,1,1,1,0,0,1,1,
2012950006292,294090,668600,-3.695372,55.898874,95,3,4,1,09/11/2012,6,10:20:00,940,S12000040,3,89,6,30,3,4,6,0,0,0,1,2,2,0,0,2,1,
2012950006295,326780,669450,-3.172945,55.912596,95,2,2,1,09/11/2012,6,13:35:00,923,S12000036,5,0,6,30,0,-1,-1,0,0,0,1,1,2,0,0,1,1,
2012950006296,333670,671040,-3.063131,55.92788,95,3,2,2,09/11/2012,6,18:30:00,921,S12000010,4,6415,6,60,0,-1,-1,0,0,0,4,1,2,0,0,2,1,
2012950006301,323510,672490,-3.226107,55.939395,95,3,2,1,06/11/2012,3,13:40:00,923,S12000036,3,70,6,30,3,4,6,0,0,5,1,1,1,0,0,1,1,
2012950006305,324810,660330,-3.20192,55.830367,95,3,1,1,10/11/2012,7,08:10:00,929,S12000019,4,7026,6,40,0,-1,-1,0,0,0,1,8,4,0,0,2,1,
2012950006306,319660,670850,-3.287237,55.924035,95,2,2,1,09/11/2012,6,09:00:00,923,S12000036,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,
2012950006308,323850,672530,-3.220677,55.939809,95,2,2,1,10/11/2012,7,11:00:00,923,S12000036,5,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,
2012950006309,304690,670800,-3.526695,55.920851,95,2,2,5,10/11/2012,7,12:00:00,940,S12000040,3,899,6,50,1,4,6,0,0,0,1,1,1,0,0,2,1,
2012950006310,324810,660340,-3.201923,55.830457,95,3,1,1,10/11/2012,7,08:15:00,929,S12000019,4,7026,6,40,0,-1,-1,0,0,0,1,8,4,0,0,2,1,
2012950006311,324500,671940,-3.210108,55.934611,95,3,2,1,10/11/2012,7,15:00:00,923,S12000036,3,702,6,30,7,2,6,0,0,5,1,2,2,0,0,1,1,
2012950006312,392250,656000,-2.125175,55.797268,95,3,1,1,10/11/2012,7,23:25:00,914,S12000026,3,6105,6,60,3,4,6,0,0,0,1,1,2,0,0,2,1,
2012950006313,324650,661970,-3.204929,55.845074,95,3,2,2,10/11/2012,7,10:10:00,929,S12000019,3,701,6,30,0,-1,-1,0,0,8,1,1,2,0,0,2,1,
2012950006325,325260,673410,-3.198354,55.947935,95,2,1,1,11/11/2012,1,12:15:00,923,S12000036,5,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,
2012950006329,352410,652850,-2.76005,55.766679,95,2,1,2,10/11/2012,7,16:10:00,914,S12000026,6,0,6,60,0,-1,-1,0,0,0,1,1,3,0,0,2,1,
2012950006333,294590,665050,-3.685996,55.867101,95,3,1,1,11/11/2012,1,18:45:00,940,S12000040,6,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,
2012950006336,330060,673780,-3.121606,55.951982,95,3,2,1,12/11/2012,2,08:20:00,923,S12000036,6,0,6,40,3,4,3,6106,0,0,1,2,2,0,0,1,1,
2012950006338,327770,674880,-3.158565,55.961525,95,3,2,1,12/11/2012,2,08:00:00,923,S12000036,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,
2012950006340,330510,667940,-3.112896,55.899585,95,3,1,1,11/11/2012,1,19:00:00,923,S12000036,3,772,6,30,1,4,3,720,0,0,1,1,1,0,0,2,1,
2012950006341,334770,664810,-3.044026,55.872064,95,3,2,2,11/11/2012,1,15:30:00,929,S12000019,6,0,6,30,3,4,6,0,0,4,1,1,1,0,0,2,1,
2012950006346,305550,667540,-3.511799,55.891739,95,3,1,1,11/11/2012,1,05:45:00,940,S12000040,6,0,6,30,3,4,6,0,0,0,4,1,4,0,0,1,1,
2012950006347,349240,636330,-2.807503,55.617934,95,3,3,3,12/11/2012,2,13:00:00,914,S12000026,6,0,6,30,2,4,6,0,0,0,1,1,2,0,0,1,1,
2012950006348,325700,673310,-3.191282,55.947105,95,3,1,1,09/11/2012,6,00:40:00,923,S12000036,6,0,6,30,3,4,6,0,0,4,7,1,1,0,0,1,1,
2012950006351,322760,668060,-3.236843,55.899481,95,2,2,1,13/11/2012,3,00:25:00,923,S12000036,3,720,3,70,0,-1,-1,0,0,0,6,1,2,0,0,2,1,
2012950006357,325560,674000,-3.193714,55.953282,95,3,1,1,13/11/2012,3,10:57:00,923,S12000036,6,0,6,30,3,2,6,0,0,5,1,1,1,0,0,1,1,
2012950006358,297100,671220,-3.648254,55.923058,95,3,2,2,13/11/2012,3,12:10:00,940,S12000040,4,792,6,60,8,4,6,0,0,0,1,1,2,0,0,2,1,
2012950006363,326390,674890,-3.180668,55.961405,95,2,2,1,09/11/2012,6,17:35:00,923,S12000036,3,900,6,30,9,4,6,0,0,4,4,1,1,0,0,1,2,
2012950006367,320000,674120,-3.282768,55.953465,95,3,1,1,13/11/2012,3,18:40:00,923,S12000036,6,0,6,30,9,4,6,0,0,0,4,1,2,0,0,1,2,
2012950006368,390100,662050,-2.159691,55.851588,95,2,2,2,13/11/2012,3,16:40:00,914,S12000026,3,1,6,60,0,-1,-1,0,0,0,6,1,1,4,0,2,1,
2012950006370,349550,635640,-2.802455,55.611767,95,3,2,1,13/11/2012,3,16:30:00,914,S12000026,6,0,6,30,2,4,6,0,0,8,4,2,2,0,0,1,1,
2012950006371,320350,668820,-3.275599,55.905915,95,3,2,1,13/11/2012,3,17:25:00,923,S12000036,3,720,3,70,0,-1,-1,0,0,0,6,2,2,0,0,1,1,
2012950006377,333270,664430,-3.067899,55.868444,95,3,2,1,10/11/2012,7,18:30:00,929,S12000019,6,0,6,30,7,4,6,0,0,4,4,1,1,0,0,1,1,
2012950006383,326480,667080,-3.177098,55.891261,95,3,4,1,06/11/2012,3,07:20:00,923,S12000036,3,720,2,60,0,-1,-1,0,0,0,1,2,2,0,0,2,1,
2012950006386,326050,674410,-3.185981,55.957041,95,2,1,1,14/11/2012,4,12:00:00,923,S12000036,5,0,6,30,3,4,3,900,0,4,1,2,2,0,0,1,1,
2012950006393,326000,673410,-3.186507,55.94805,95,3,2,1,07/11/2012,4,19:20:00,923,S12000036,3,7,6,30,6,2,6,0,0,5,4,2,2,0,0,1,2,
2012950006400,350320,615390,-2.786595,55.429905,95,3,1,1,13/11/2012,3,18:40:00,914,S12000026,6,0,6,30,3,4,6,0,0,0,4,1,2,0,0,1,1,
2012950006401,327000,675000,-3.170929,55.962486,95,2,2,1,14/11/2012,4,19:04:00,923,S12000036,5,0,6,30,6,4,6,0,0,4,4,1,2,0,0,1,1,
2012950006402,326210,673540,-3.183181,55.94925,95,3,2,1,13/11/2012,3,21:12:00,923,S12000036,6,0,6,30,6,2,6,0,0,5,4,2,2,0,0,1,1,
2012950006403,353120,634080,-2.745521,55.598108,95,2,1,1,14/11/2012,4,18:30:00,914,S12000026,6,0,6,30,0,-1,-1,0,0,1,4,2,2,0,0,2,1,
2012950006405,323220,660440,-3.227328,55.831104,95,3,1,1,13/11/2012,3,15:20:00,929,S12000019,6,0,6,30,3,4,6,0,0,4,1,1,1,0,0,1,1,
2012950006406,334190,667670,-3.053989,55.897678,95,3,1,1,15/11/2012,5,06:10:00,929,S12000019,4,6414,6,30,0,-1,-1,0,0,0,6,1,2,0,0,1,1,
2012950006414,323540,671630,-3.225383,55.931675,95,3,1,1,15/11/2012,5,15:15:00,923,S12000036,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,
2012950006417,293640,661400,-3.699738,55.834111,95,3,1,1,15/11/2012,5,18:58:00,940,S12000040,4,7010,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,
2012950006418,325110,670100,-3.199836,55.918178,95,3,1,1,14/11/2012,4,01:30:00,923,S12000036,5,0,6,50,0,-1,-1,0,0,0,4,2,2,0,0,1,1,
2012950006420,304340,670720,-3.532265,55.920062,95,3,2,1,15/11/2012,5,06:00:00,940,S12000040,3,89,6,50,0,-1,-1,0,0,0,1,1,2,0,0,2,1,
2012950006424,325270,673070,-3.198099,55.944883,95,3,1,1,14/11/2012,4,16:15:00,923,S12000036,5,0,6,30,0,-1,-1,0,0,0,4,2,2,0,0,1,2,
2012950006431,326160,675110,-3.184412,55.963346,95,3,1,1,12/11/2012,2,07:45:00,923,S12000036,6,0,6,30,9,4,6,0,0,0,1,2,2,0,0,1,2,
2012950006433,327420,674440,-3.164052,55.957519,95,3,2,1,15/11/2012,5,16:20:00,923,S12000036,6,0,1,30,2,4,6,0,0,0,4,8,2,0,0,1,2,
2012950006435,325840,675370,-3.189608,55.965632,95,3,1,4,16/11/2012,6,12:10:00,923,S12000036,4,900,6,30,3,4,6,0,0,4,1,1,1,0,0,1,1,
2012950006445,304550,668850,-3.528245,55.903308,95,3,2,1,15/11/2012,5,17:00:00,940,S12000040,6,0,6,30,3,4,6,0,0,0,4,1,2,0,0,1,1,
2012950006447,358980,677540,-2.659093,55.989108,95,3,2,2,16/11/2012,6,12:50:00,921,S12000010,4,1377,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,
2012950006459,322700,672620,-3.239109,55.940433,95,3,1,1,17/11/2012,7,13:00:00,923,S12000036,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,
2012950006460,322830,672230,-3.236916,55.936951,95,2,1,1,17/11/2012,7,17:35:00,923,S12000036,6,0,6,30,6,2,3,71,0,5,5,2,2,0,0,1,1,
2012950006461,324540,671060,-3.209222,55.926713,95,3,1,1,17/11/2012,7,17:30:00,923,S12000036,6,0,6,30,3,4,6,0,0,0,4,2,2,0,0,1,1,
2012950006464,307920,677350,-3.477267,55.980312,95,3,1,1,17/11/2012,7,17:05:00,940,S12000040,3,904,6,50,0,-1,-1,0,0,0,6,1,2,0,0,2,2,
2012950006466,334230,664550,-3.052591,55.869654,95,3,1,1,18/11/2012,1,04:35:00,929,S12000019,6,0,6,30,0,-1,-1,0,0,0,4,1,4,0,0,1,1,
2012950006467,319590,659390,-3.284953,55.821081,95,3,1,1,18/11/2012,1,01:30:00,929,S12000019,3,702,6,60,0,-1,-1,0,0,0,6,1,4,0,0,2,1,
2012950006468,295970,669300,-3.665589,55.905571,95,3,2,1,18/11/2012,1,03:45:00,940,S12000040,6,0,6,60,0,-1,-1,0,0,0,6,2,4,0,0,2,1,
2012950006475,347680,637240,-2.832443,55.625944,95,3,2,1,17/11/2012,7,12:43:00,914,S12000026,6,0,6,30,3,4,6,0,0,0,1,1,2,0,0,1,1,
2012950006487,322690,668040,-3.237957,55.89929,95,3,2,4,18/11/2012,1,14:45:00,923,S12000036,3,720,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,2,
2012950006488,328360,674150,-3.148923,55.955055,95,3,1,1,17/11/2012,7,15:30:00,923,S12000036,3,1,6,40,7,2,3,1,0,5,1,1,1,0,0,1,2,
2012950006489,332930,667620,-3.074122,55.897054,95,3,1,3,17/11/2012,7,21:50:00,929,S12000019,3,68,6,40,3,4,6,0,0,5,1,1,3,0,0,2,1,
2012950006498,333580,669450,-3.06418,55.913584,95,3,2,2,16/11/2012,6,22:30:00,929,S12000019,3,68,3,60,1,4,3,720,0,5,1,1,1,0,0,2,1,
2012950006506,324260,673240,-3.214314,55.946251,95,3,1,1,19/11/2012,2,08:30:00,923,S12000036,3,8,2,30,6,2,4,700,0,5,1,5,2,0,0,1,1,
2012950006510,318030,672740,-3.313889,55.940737,95,3,2,1,19/11/2012,2,16:40:00,923,S12000036,3,8,3,40,7,2,3,902,0,5,4,2,2,0,0,1,2,
2012950006511,308280,672330,-3.46979,55.935291,95,3,2,1,17/11/2012,7,12:45:00,940,S12000040,4,8020,6,30,8,4,6,0,0,0,1,1,1,0,0,1,1,
2012950006514,330230,666230,-3.116932,55.884183,95,3,1,1,19/11/2012,2,15:47:00,929,S12000019,3,768,6,40,0,-1,-1,0,0,0,1,1,2,0,0,2,1,
2012950006520,394710,661520,-2.086046,55.8469,95,3,2,1,16/11/2012,6,14:01:00,914,S12000026,4,6438,9,60,0,-1,-1,0,0,0,1,1,2,7,0,2,1,
2012950006521,305810,672980,-3.509541,55.940652,95,3,1,1,18/11/2012,1,08:54:00,940,S12000040,4,8046,6,30,3,4,6,0,0,0,1,1,4,0,0,2,1,
2012950006528,318600,674950,-3.305434,55.960685,95,3,2,1,14/11/2012,4,20:00:00,923,S12000036,3,90,6,40,7,2,3,902,0,5,4,1,1,0,0,1,2,
2012950006534,345100,645340,-2.875033,55.698432,95,3,2,2,20/11/2012,3,13:55:00,914,S12000026,3,7,6,60,0,-1,-1,0,0,0,1,1,2,0,0,2,1,
2012950006535,320010,670850,-3.281638,55.924093,95,3,2,1,20/11/2012,3,14:20:00,923,S12000036,3,71,3,40,1,4,6,0,0,8,1,1,1,0,0,1,2,
2012950006541,322850,676060,-3.237694,55.971358,95,2,1,1,20/11/2012,3,21:30:00,923,S12000036,5,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,
2012950006543,335780,627690,-3.01917,55.538719,95,3,2,1,10/11/2012,7,13:33:00,914,S12000026,3,708,6,60,9,4,6,0,0,0,1,2,2,0,0,2,1,
2012950006544,327630,674300,-3.160652,55.956293,95,3,2,1,21/11/2012,4,10:49:00,923,S12000036,3,1,6,30,6,4,6,0,0,0,1,1,1,0,0,1,1,
2012950006545,331850,671540,-3.09238,55.932117,95,3,3,3,19/11/2012,2,16:52:00,923,S12000036,3,1,3,50,0,-1,-1,0,0,0,6,1,1,0,0,1,1,
2012950006555,360710,621460,-2.623282,55.48539,95,3,1,1,15/11/2012,5,14:30:00,914,S12000026,3,698,6,60,0,-1,-1,0,0,0,1,1,2,0,0,2,1,
2012950006563,325610,640400,-3.183719,55.651453,95,3,6,1,19/11/2012,2,19:25:00,914,S12000026,3,72,6,30,0,-1,-1,0,0,0,4,1,1,0,0,2,1,
2012950006569,326090,673170,-3.185,55.945908,95,3,2,1,22/11/2012,5,13:25:00,923,S12000036,3,7,6,30,3,4,6,0,0,5,1,2,2,0,0,1,2,
2012950006573,305160,668300,-3.518299,55.898489,95,3,1,1,22/11/2012,5,15:23:00,940,S12000040,6,0,6,30,0,-1,-1,0,0,0,5,2,2,0,0,1,2,
2012950006581,326500,672680,-3.178303,55.941569,95,3,2,1,22/11/2012,5,17:25:00,923,S12000036,6,0,6,30,3,4,6,0,0,0,4,5,2,0,0,1,1,
2012950006582,332430,673310,-3.083542,55.9481,95,3,3,1,22/11/2012,5,04:10:00,923,S12000036,3,199,6,30,3,4,6,0,0,0,4,9,2,0,0,1,1,
2012950006586,320250,669030,-3.27726,55.907785,95,3,6,1,22/11/2012,5,08:10:00,923,S12000036,3,720,3,70,0,-1,-1,0,0,0,1,1,1,0,0,1,1,
2012950006595,322310,671880,-3.245138,55.933723,95,3,2,1,23/11/2012,6,05:45:00,923,S12000036,3,71,6,30,6,2,6,0,0,5,4,2,2,0,0,1,2,
2012950006596,323650,674310,-3.224383,55.955766,95,3,1,1,23/11/2012,6,13:10:00,923,S12000036,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,
2012950006600,325980,671010,-3.186168,55.926488,95,3,2,1,23/11/2012,6,13:59:00,923,S12000036,6,0,6,30,6,2,6,0,0,5,1,1,1,0,0,1,1,
2012950006602,319680,672980,-3.287552,55.943172,95,3,1,1,23/11/2012,6,14:10:00,923,S12000036,3,8,6,30,0,-1,-1,0,0,0,1,1,2,0,0,1,1,
2012950006604,325330,673860,-3.197358,55.951988,95,3,1,1,23/11/2012,6,15:00:00,923,S12000036,3,8,6,30,9,4,5,0,0,0,1,1,1,0,0,1,1,
2012950006605,297090,665980,-3.646419,55.875994,95,3,1,1,22/11/2012,5,09:25:00,940,S12000040,1,8,3,70,6,4,3,801,0,0,1,1,1,0,0,2,1,
2012950006606,318090,672730,-3.312925,55.940657,95,3,2,1,22/11/2012,5,12:30:00,923,S12000036,3,8,6,40,3,2,3,902,0,5,1,2,2,0,0,1,1,
2012950006608,322600,676910,-3.241943,55.978954,95,3,1,1,23/11/2012,6,13:45:00,923,S12000036,6,0,6,30,6,4,6,0,0,4,1,1,1,0,0,1,1,
